ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2023-01-15,2023-01-15 11:36:46.600+0000,1.566e+05,1.5776e+05,-0.9932,-13120,234.62,234.08,234.11
192.168.0.4,2023-01-15,2023-01-15 11:41:45.965+0000,1.5148e+05,1.4768e+05,-0.991,-11440,234.31999,234.08,234.11
192.168.0.4,2023-01-15,2023-01-15 11:51:46.913+0000,1.536e+05,1.5476e+05,-0.9906,-12920,234.75999,234.17999,234.64
192.168.0.4,2023-01-15,2023-01-15 11:56:47.362+0000,1.5404e+05,1.5264e+05,-0.9866,-13840,234.75999,234.17,234.64
192.168.0.4,2023-01-15,2023-01-15 12:06:47.604+0000,1.4468e+05,1.4664e+05,-0.9908,-13840,235.67999,234.87999,235.33
192.168.0.4,2023-01-15,2023-01-15 12:11:48.377+0000,1.4232e+05,1.4088e+05,-0.9874,-15280,237.17,236.61,236.75999
192.168.0.4,2023-01-15,2023-01-15 12:16:48.710+0000,1.4852e+05,1.5016e+05,-0.9915,-12320,236.87,236.51999,236.75999
192.168.0.4,2023-01-15,2023-01-15 12:26:49.893+0000,1.4376e+05,1.4656e+05,-0.986,-11280,237.31999,236.89999,237.23
192.168.0.4,2023-01-15,2023-01-15 12:31:50.694+0000,1.4664e+05,1.4792e+05,-0.9928,-10880,235.31,234.89,235.50999
192.168.0.4,2023-01-15,2023-01-15 12:41:51.321+0000,1.552e+05,1.554e+05,-0.9874,-10360,235.50999,234.89,235.48
192.168.0.4,2023-01-15,2023-01-15 12:46:52.690+0000,1.4148e+05,1.4304e+05,-0.9917,-10880,235.79999,235.26999,236.95999
192.168.0.4,2023-01-15,2023-01-15 12:51:52.379+0000,1.5204e+05,1.562e+05,-0.9896,-11280,236.15999,235.48999,235.87
192.168.0.4,2023-01-15,2023-01-15 12:56:52.680+0000,1.4712e+05,1.5056e+05,-0.9877,-11480,236.15999,235.73999,236.31
192.168.0.4,2023-01-15,2023-01-15 13:01:53.493+0000,1.6336e+05,1.6496e+05,-0.9901,-11680,237.58,235.98,236.31
192.168.0.4,2023-01-15,2023-01-15 13:06:54.079+0000,1.5292e+05,1.5432e+05,-0.9894,-11040,236.67,236.33,236.51999
192.168.0.4,2023-01-15,2023-01-15 13:11:53.768+0000,1.3208e+05,1.3392e+05,-0.9908,-10280,236.64,236.7,236.22
192.168.0.4,2023-01-15,2023-01-15 13:26:55.328+0000,1.632e+05,1.5532e+05,-0.9922,-10640,238.06,237.54999,237.62999
192.168.0.4,2023-01-15,2023-01-15 13:36:56.391+0000,1.4244e+05,1.4424e+05,-0.9896,-11000,236.75999,236.37,236.61
192.168.0.4,2023-01-15,2023-01-15 13:41:56.884+0000,1.4324e+05,1.4324e+05,-0.9913,-10720,237.20999,236.7,236.98999
192.168.0.4,2023-01-15,2023-01-15 13:51:57.802+0000,1.3908e+05,1.4728e+05,-0.9883,-9440,238.64999,238.09,238.48
192.168.0.4,2023-01-15,2023-01-15 13:56:59.339+0000,1.3324e+05,1.352e+05,-0.9856,-13480,237.59,237.23,237.09
192.168.0.4,2023-01-15,2023-01-15 14:06:59.350+0000,1.482e+05,1.5448e+05,-0.9896,-13360,236.98999,236.84,237.17
192.168.0.4,2023-01-15,2023-01-15 14:11:59.804+0000,1.42e+05,1.388e+05,-0.9896,-12000,237.01999,236.73,236.78
192.168.0.4,2023-01-15,2023-01-15 14:17:00.037+0000,1.352e+05,1.3696e+05,-0.985,-14280,237.37999,236.65999,237.11
192.168.0.4,2023-01-15,2023-01-15 14:22:00.710+0000,1.4632e+05,1.4668e+05,-0.9879,-14640,238.56999,237.93999,238.36
192.168.0.4,2023-01-15,2023-01-15 14:27:00.704+0000,1.4736e+05,1.4948e+05,-0.9879,-14720,237.47,237.25999,237.34999
192.168.0.4,2023-01-15,2023-01-15 14:32:01.276+0000,1.646e+05,1.5952e+05,-0.9899,-13720,236.42999,236.22,235.95
192.168.0.4,2023-01-15,2023-01-15 14:37:02.318+0000,1.5852e+05,1.6044e+05,-0.9909,-11880,237.06,236.37,236.22
192.168.0.4,2023-01-15,2023-01-15 14:42:02.359+0000,1.5064e+05,1.5472e+05,-0.989,-13800,236.95999,236.45,236.51999
192.168.0.4,2023-01-15,2023-01-15 14:47:02.733+0000,1.404e+05,1.4412e+05,-0.989,-13040,237.23,236.73,237.17
192.168.0.4,2023-01-15,2023-01-15 15:02:04.656+0000,1.6512e+05,1.6644e+05,-0.9892,-14480,236.95999,236.58,236.18999
192.168.0.4,2023-01-15,2023-01-15 15:07:04.773+0000,1.4364e+05,1.4508e+05,-0.9849,-13400,237.25999,237.09,237.04999
192.168.0.4,2023-01-15,2023-01-15 15:12:04.782+0000,1.6036e+05,1.6148e+05,-0.9896,-11920,238.45,238.14999,238.03
192.168.0.4,2023-01-15,2023-01-15 15:27:06.330+0000,1.5812e+05,1.5704e+05,-0.9909,-13280,236.78999,236.28,236.39999
192.168.0.4,2023-01-15,2023-01-15 15:42:07.598+0000,1.5604e+05,1.594e+05,-0.9886,-13360,236.98999,236.37,236.25999
192.168.0.4,2023-01-15,2023-01-15 15:47:07.995+0000,1.5504e+05,1.5616e+05,-0.99,-12400,236.95999,236.37,236.42999
192.168.0.4,2023-01-15,2023-01-15 16:02:09.163+0000,1.5128e+05,1.5104e+05,-0.9852,-14880,235.98,235.83,235.70999
192.168.0.4,2023-01-15,2023-01-15 16:07:09.861+0000,1.4832e+05,1.5008e+05,-0.9907,-13760,235.78,235,234.97
192.168.0.4,2023-01-15,2023-01-15 16:17:10.603+0000,1.562e+05,1.5912e+05,-0.9819,-18280,234.06,233.28,233.12999
192.168.0.4,2023-01-15,2023-01-15 16:27:11.505+0000,1.7352e+05,1.7736e+05,-0.9858,-15120,234.40999,234.28999,234.42999
192.168.0.4,2023-01-15,2023-01-15 16:37:12.116+0000,1.8332e+05,1.8512e+05,-0.9885,-16000,233.68999,233.81,233.75999
192.168.0.4,2023-01-15,2023-01-15 16:47:12.582+0000,1.7896e+05,1.8444e+05,-0.9912,-14200,233.78999,234.17,234.17
192.168.0.4,2023-01-15,2023-01-15 16:57:13.401+0000,1.8296e+05,1.86e+05,-0.9905,-14720,234.90999,234.25,234.5
192.168.0.4,2023-01-15,2023-01-15 17:12:14.669+0000,2.0112e+05,1.974e+05,-0.9898,-14440,232.65999,232.03,232.17999
192.168.0.4,2023-01-15,2023-01-15 17:17:14.982+0000,1.9204e+05,1.8932e+05,-0.9898,-15440,232.37999,232.03999,232.06
192.168.0.4,2023-01-15,2023-01-15 17:32:16.869+0000,1.9436e+05,1.9596e+05,-0.9922,-16120,233.03999,232.98999,232.53
192.168.0.4,2023-01-15,2023-01-15 17:37:16.570+0000,1.9368e+05,1.9632e+05,-0.9911,-15320,233.36,232.98999,233.15999
192.168.0.4,2023-01-15,2023-01-15 17:47:17.565+0000,2.0544e+05,2.07e+05,-0.9929,-17040,233.31,232.76999,233.15999
192.168.0.4,2023-01-15,2023-01-15 17:57:18.363+0000,2.1108e+05,2.1184e+05,-0.9881,-16440,233.39,233.33,232.98
192.168.0.4,2023-01-15,2023-01-15 18:02:18.901+0000,2.0968e+05,2.098e+05,-0.9883,-17440,233.18999,233.00999,232.98
192.168.0.4,2023-01-15,2023-01-15 18:07:19.070+0000,2.2164e+05,2.2048e+05,-0.9896,-15680,231.67,231.73,232.12
192.168.0.4,2023-01-15,2023-01-15 18:12:19.543+0000,2.3204e+05,2.3356e+05,-0.9888,-15120,231.83,231.73,232.25999
192.168.0.4,2023-01-15,2023-01-15 18:17:20.053+0000,2.3268e+05,2.3472e+05,-0.9899,-13560,231.83,231.62999,231.98
192.168.0.4,2023-01-15,2023-01-15 18:37:21.278+0000,2.3188e+05,2.3004e+05,-0.9942,-12320,233.2,232.50999,233.92999
192.168.0.4,2023-01-15,2023-01-15 18:47:22.129+0000,2.2056e+05,2.2236e+05,-0.9943,-14320,233.98999,233.64,234.28999
192.168.0.4,2023-01-15,2023-01-15 18:52:22.890+0000,2.3372e+05,2.3552e+05,-0.9899,-12720,233.61,233.18999,233.61
192.168.0.4,2023-01-15,2023-01-15 18:57:22.819+0000,2.1316e+05,2.1468e+05,-0.9939,-13080,233.84999,233.25,233.61
192.168.0.4,2023-01-15,2023-01-15 19:12:24.234+0000,2.0208e+05,2.0764e+05,-0.9944,-11320,234.23,233.42,233.78999
192.168.0.4,2023-01-15,2023-01-15 19:17:57.336+0000,2.0008e+05,2.0124e+05,-0.9935,-14960,234.97,234.12,234.17999
192.168.0.4,2023-01-15,2023-01-15 19:47:27.235+0000,1.5612e+05,1.5728e+05,-0.9844,-15000,236.45999,235.73999,236.37
192.168.0.4,2023-01-15,2023-01-15 19:52:28.565+0000,1.6476e+05,1.672e+05,-0.9855,-15800,236.33,235.98,236.37
192.168.0.4,2023-01-15,2023-01-15 19:57:27.830+0000,1.6084e+05,1.6708e+05,-0.9826,-16760,237.70999,237.67999,237.98
192.168.0.4,2023-01-15,2023-01-15 20:02:28.091+0000,1.526e+05,1.5824e+05,-0.9855,-16000,237,236.64,236.87
192.168.0.4,2023-01-15,2023-01-15 20:12:28.714+0000,1.5208e+05,1.552e+05,-0.9873,-16960,238.42,238,238.2
192.168.0.4,2023-01-15,2023-01-15 20:47:31.755+0000,1.604e+05,1.6384e+05,-0.9882,-16920,238.95999,238.56999,238.53
192.168.0.4,2023-01-15,2023-01-15 20:52:32.268+0000,1.5912e+05,1.6112e+05,-0.9847,-17760,238.84,238.62999,238.59999
192.168.0.4,2023-01-15,2023-01-15 21:02:33.167+0000,1.5124e+05,1.5228e+05,-0.9854,-16520,237.14,236.7,236.61
192.168.0.4,2023-01-15,2023-01-15 21:07:34.260+0000,1.5164e+05,1.5216e+05,-0.9854,-18360,237.01999,236.81,237
192.168.0.4,2023-01-15,2023-01-15 21:12:34.117+0000,1.4544e+05,1.4776e+05,-0.9888,-15320,237.34999,236.58,236.42999
192.168.0.4,2023-01-15,2023-01-15 21:27:35.444+0000,1.4156e+05,1.4356e+05,-0.9864,-16160,237.73999,237.47,237.22
192.168.0.4,2023-01-15,2023-01-15 21:32:41.550+0000,1.3484e+05,1.3544e+05,-0.9842,-15160,237.73999,237.17,237.22
192.168.0.4,2023-01-15,2023-01-15 21:37:35.755+0000,1.41e+05,1.3772e+05,-0.9837,-15880,237.83,237.67999,237.11
192.168.0.4,2023-01-15,2023-01-15 21:42:36.189+0000,1.2528e+05,1.2756e+05,-0.9847,-15880,238.31999,238.84,237.59
192.168.0.4,2023-01-15,2023-01-15 21:47:36.514+0000,1.3164e+05,1.3616e+05,-0.9872,-17160,239.48999,239.12999,239.22
192.168.0.4,2023-01-15,2023-01-15 21:52:37.399+0000,1.2124e+05,1.2408e+05,-0.9818,-16200,238.72,238.50999,238.29999
192.168.0.4,2023-01-15,2023-01-15 21:57:37.680+0000,1.3072e+05,1.3304e+05,-0.9825,-16360,238.62,238.50999,238.29999
192.168.0.4,2023-01-15,2023-01-15 22:02:37.734+0000,1.4048e+05,1.444e+05,-0.9847,-15680,238.84,238.68999,238.42
192.168.0.4,2023-01-15,2023-01-15 22:12:38.724+0000,1.2524e+05,1.2656e+05,-0.9817,-18760,239.06999,238.81,238.67999
192.168.0.4,2023-01-15,2023-01-15 22:22:42.758+0000,1.2016e+05,1.2128e+05,-0.9821,-16880,239.28,239.09999,238.79999
192.168.0.4,2023-01-15,2023-01-15 22:27:40.148+0000,1.1728e+05,1.2068e+05,-0.9832,-15840,239.25,239.31,239.18999
192.168.0.4,2023-01-15,2023-01-15 22:37:40.518+0000,1.1332e+05,1.154e+05,-0.9832,-15440,240.56,240.53,240.2
192.168.0.4,2023-01-15,2023-01-15 22:42:46.863+0000,1.1304e+05,1.1788e+05,-0.9799,-16360,240.87999,240.53,240.28999
192.168.0.4,2023-01-15,2023-01-15 22:47:41.101+0000,1.1304e+05,1.1532e+05,-0.9799,-16240,240.34999,239.81,239.81
192.168.0.4,2023-01-15,2023-01-15 22:52:41.510+0000,1.1392e+05,1.1196e+05,-0.9781,-16120,240.25999,239.81,240
192.168.0.4,2023-01-16,2023-01-15 23:03:15.165+0000,98720,98560,-0.9746,-15640,238.09,237.87999,237.7
192.168.0.4,2023-01-16,2023-01-15 23:07:44.234+0000,95360,97680,-0.9758,-16360,238.12,237.31999,237.54999
192.168.0.4,2023-01-16,2023-01-15 23:12:50.871+0000,94240,93200,-0.9725,-16880,238.20999,237.61,237.73999
192.168.0.4,2023-01-16,2023-01-15 23:17:51.277+0000,90320,94720,-0.975,-16360,238.20999,237.97,238.03
192.168.0.4,2023-01-16,2023-01-15 23:32:52.948+0000,93640,97800,-0.9721,-16560,238.89999,238.79999,238.81
192.168.0.4,2023-01-16,2023-01-15 23:42:47.319+0000,90040,94000,-0.9721,-16080,237.98,237.58,237.53
192.168.0.4,2023-01-16,2023-01-15 23:47:47.712+0000,95080,98040,-0.9775,-16600,237.98,237.58,237.40999
192.168.0.4,2023-01-16,2023-01-15 23:52:48.465+0000,83440,86160,-0.9668,-17200,238.17,237.58,237.75999
192.168.0.4,2023-01-16,2023-01-15 23:58:52.856+0000,84120,87960,-0.9625,-17760,238.29999,238.06999,237.93999
192.168.0.4,2023-01-16,2023-01-16 00:07:54.977+0000,85480,88680,-0.9638,-17240,238.36,238.06999,238.03
192.168.0.4,2023-01-16,2023-01-16 00:12:50.202+0000,92200,92560,-0.9726,-16760,238.36,238.06999,238.03
192.168.0.4,2023-01-16,2023-01-16 00:17:55.651+0000,83240,86080,-0.9691,-16760,238.53999,238.31,238.31
192.168.0.4,2023-01-16,2023-01-16 00:22:53.032+0000,72760,78560,-0.9572,-17680,238.76999,238.45,238.45
192.168.0.4,2023-01-16,2023-01-16 00:27:54.110+0000,74760,78600,-0.9594,-16600,239.58,239.31,239.36
192.168.0.4,2023-01-16,2023-01-16 00:32:56.539+0000,70880,76440,-0.9493,-17360,238.59,238.00999,237.97
192.168.0.4,2023-01-16,2023-01-16 00:38:04.760+0000,72760,76440,-0.9525,-17360,238.37999,238.00999,238.26999
192.168.0.4,2023-01-16,2023-01-16 00:47:51.727+0000,70920,74640,-0.95,-17680,239.75999,239.48999,239.48999
192.168.0.4,2023-01-16,2023-01-16 00:57:52.625+0000,76480,80040,-0.9691,-14040,238.76999,238.68999,238.53999
192.168.0.4,2023-01-16,2023-01-16 01:02:55.795+0000,75960,79600,-0.9637,-14880,238.95999,238.45,238.56999
192.168.0.4,2023-01-16,2023-01-16 01:07:53.307+0000,72920,74560,-0.9577,-16400,238.95,238.45,238.56999
192.168.0.4,2023-01-16,2023-01-16 01:22:54.620+0000,70640,74680,-0.9479,-19600,240.31999,240,240.06
192.168.0.4,2023-01-16,2023-01-16 01:27:57.905+0000,76760,78600,-0.963,-16400,239.45999,239.15999,239.42
192.168.0.4,2023-01-16,2023-01-16 01:37:55.696+0000,69480,72680,-0.9545,-15400,238.95999,238.68999,238.59999
192.168.0.4,2023-01-16,2023-01-16 01:57:57.168+0000,67840,72640,-0.9447,-16880,239.01999,238.68999,238.98
192.168.0.4,2023-01-16,2023-01-16 02:03:29.586+0000,68040,72840,-0.9479,-18280,239.01999,238.64999,238.98
192.168.0.4,2023-01-16,2023-01-16 02:07:57.811+0000,75280,77960,-0.9525,-18680,239.01999,238.50999,238.64999
192.168.0.4,2023-01-16,2023-01-16 02:12:58.068+0000,70400,74280,-0.9517,-17880,239.75,239.34,239.48999
192.168.0.4,2023-01-16,2023-01-16 02:17:58.377+0000,74920,78360,-0.9541,-17840,238.92,239.34,239.67
192.168.0.4,2023-01-16,2023-01-16 02:22:59.507+0000,67120,68480,-0.9481,-17040,238.67999,237.97,238.29999
192.168.0.4,2023-01-16,2023-01-16 02:27:58.892+0000,76400,82280,-0.9606,-17520,238.50999,238.29999,238.64999
192.168.0.4,2023-01-16,2023-01-16 02:38:02.863+0000,61800,64440,-0.9318,-18960,238.59999,238.26999,238.56999
192.168.0.4,2023-01-16,2023-01-16 02:48:00.649+0000,73360,77040,-0.9559,-18320,238.59999,238.26999,238.62999
192.168.0.4,2023-01-16,2023-01-16 02:53:03.998+0000,77760,80360,-0.9649,-17360,238.83,238.26999,238.51999
192.168.0.4,2023-01-16,2023-01-16 02:58:01.680+0000,76360,79720,-0.9572,-17960,238.68999,238.26999,238.51999
192.168.0.4,2023-01-16,2023-01-16 03:03:02.397+0000,74240,78200,-0.9449,-18520,238.68999,238.36,238.37999
192.168.0.4,2023-01-16,2023-01-16 03:18:03.869+0000,61560,66080,-0.9444,-17560,238.50999,238.06,238.23999
192.168.0.4,2023-01-16,2023-01-16 03:28:04.151+0000,57480,62800,-0.9319,-16800,239.08,237.97,238.95
192.168.0.4,2023-01-16,2023-01-16 03:33:35.921+0000,55920,60280,-0.9273,-17560,237.81999,237.61,237.79999
192.168.0.4,2023-01-16,2023-01-16 03:38:05.194+0000,55040,59320,-0.9257,-17320,238.72,238.37999,238.64999
192.168.0.4,2023-01-16,2023-01-16 03:43:19.203+0000,63360,67480,-0.939,-18200,237.56,237.37999,238.00999
192.168.0.4,2023-01-16,2023-01-16 03:53:06.161+0000,54160,59080,-0.9189,-18600,237.86,237.47,237.87999
192.168.0.4,2023-01-16,2023-01-16 03:58:12.783+0000,61280,64720,-0.9349,-17320,238.06,237.79999,237.97
192.168.0.4,2023-01-16,2023-01-16 04:03:07.272+0000,58960,67600,-0.938,-17320,238.06,237.64999,237.92
192.168.0.4,2023-01-16,2023-01-16 04:08:08.417+0000,65080,67440,-0.9451,-17320,238.42,238.23999,238.59
192.168.0.4,2023-01-16,2023-01-16 04:18:08.520+0000,59120,63400,-0.9406,-16000,237.54999,237.14,237.59
192.168.0.4,2023-01-16,2023-01-16 04:23:08.877+0000,71400,75960,-0.9643,-16000,236.93999,236.84,237.28999
192.168.0.4,2023-01-16,2023-01-16 04:28:09.258+0000,59840,63720,-0.9439,-17360,237.11,236.84,237.08
192.168.0.4,2023-01-16,2023-01-16 04:33:09.615+0000,65240,68880,-0.9473,-17320,238.03999,236.84,237.87999
192.168.0.4,2023-01-16,2023-01-16 04:38:10.441+0000,61880,65680,-0.9431,-17320,236.39999,236.37999,236.65999
192.168.0.4,2023-01-16,2023-01-16 04:43:10.430+0000,64880,71400,-0.951,-16320,237.73999,237.11,237.25999
192.168.0.4,2023-01-16,2023-01-16 04:58:11.822+0000,72200,74560,-0.954,-16880,236.87999,236.58,236.93999
192.168.0.4,2023-01-16,2023-01-16 05:13:13.862+0000,84920,87360,-0.9723,-14000,236.61,236.00999,236.39999
192.168.0.4,2023-01-16,2023-01-16 05:18:16.483+0000,87160,89360,-0.9744,-14320,236.28,235.95,236.39999
192.168.0.4,2023-01-16,2023-01-16 05:28:14.213+0000,91880,94040,-0.9727,-14840,237.40999,236.75,236.87
192.168.0.4,2023-01-16,2023-01-16 05:33:14.810+0000,89640,92240,-0.9685,-15600,236.73,236.34,236.33
192.168.0.4,2023-01-16,2023-01-16 05:38:15.725+0000,96560,1.0048e+05,-0.9759,-13080,236.42999,236.25,236.42999
192.168.0.4,2023-01-16,2023-01-16 05:43:15.861+0000,94760,99920,-0.9787,-14040,235.78,235.73999,235.83
192.168.0.4,2023-01-16,2023-01-16 05:53:16.711+0000,88880,90360,-0.9739,-12440,236.04999,235.78,236.22
192.168.0.4,2023-01-16,2023-01-16 06:03:17.962+0000,98400,1.01e+05,-0.9833,-14120,233.75999,233.61,233.45999
192.168.0.4,2023-01-16,2023-01-16 06:08:18.147+0000,1.142e+05,1.156e+05,-0.9847,-12880,234.2,233.06999,233.53999
192.168.0.4,2023-01-16,2023-01-16 06:23:19.307+0000,1.1928e+05,1.2088e+05,-0.9857,-12800,236,235.62,235.65999
192.168.0.4,2023-01-16,2023-01-16 06:38:20.899+0000,1.3252e+05,1.3456e+05,-0.9854,-15800,235.83,235.78999,235.86
192.168.0.4,2023-01-16,2023-01-16 06:43:21.632+0000,1.3184e+05,1.3668e+05,-0.9866,-14440,235.84,235.23999,235.37999
192.168.0.4,2023-01-16,2023-01-16 06:48:21.785+0000,1.282e+05,1.3772e+05,-0.9866,-14960,234.43999,234.95,234.83
192.168.0.4,2023-01-16,2023-01-16 06:53:22.266+0000,1.3384e+05,1.3284e+05,-0.9876,-14280,235.36,233.56999,234.83
192.168.0.4,2023-01-16,2023-01-16 06:58:33.868+0000,1.3712e+05,1.3836e+05,-0.9848,-15480,235.95,235.67999,235.67999
192.168.0.4,2023-01-16,2023-01-16 07:03:34.813+0000,1.264e+05,1.296e+05,-0.9878,-14400,235.53999,235.14999,235.17999
192.168.0.4,2023-01-16,2023-01-16 07:08:35.198+0000,1.4376e+05,1.5144e+05,-0.9918,-13240,235.20999,235.06,235.26999
192.168.0.4,2023-01-16,2023-01-16 07:13:35.528+0000,1.5108e+05,1.5144e+05,-0.9909,-12320,236.34,236.28,236.03999
192.168.0.4,2023-01-16,2023-01-16 07:18:35.825+0000,1.4612e+05,1.478e+05,-0.9897,-13440,236.45999,236.22,236.33
192.168.0.4,2023-01-16,2023-01-16 07:23:35.830+0000,1.3608e+05,1.3724e+05,-0.9897,-12960,237.53,237.42999,236.89999
192.168.0.4,2023-01-16,2023-01-16 07:28:36.460+0000,1.4728e+05,1.4652e+05,-0.9875,-12240,237.22,237.11,236.89999
192.168.0.4,2023-01-16,2023-01-16 07:33:36.768+0000,1.5272e+05,1.5436e+05,-0.9889,-12560,237.22,236.93999,236.75999
192.168.0.4,2023-01-16,2023-01-16 07:38:36.954+0000,1.5212e+05,1.5212e+05,-0.9899,-11520,236.78,236.61,236.45999
192.168.0.4,2023-01-16,2023-01-16 07:43:55.055+0000,1.5584e+05,1.5224e+05,-0.9915,-11280,237.20999,236.92999,236.75999
192.168.0.4,2023-01-16,2023-01-16 07:48:37.624+0000,1.454e+05,1.476e+05,-0.9873,-10000,236.89999,236.92999,236.75999
192.168.0.4,2023-01-16,2023-01-16 07:53:38.489+0000,1.5004e+05,1.5156e+05,-0.9897,-9520,237.09,236.7,236.45999
